tweet_id,sentiment,content
1957223393,sadness,@Brookeleeadams hang in there- health should be priority #1 right now! i do hate seeing good people get mistreated so i'm genuinely sorry
1957223405,worry,@FrankieTheSats people are pathetic  how do u know some one is trying?
1957223703,happiness,@ColeDavid had  a little family party tonight   hope it rocked
1957223709,worry,Complicated with a dream
1957223957,relief,"@ddlovato, ahhhhhhh so excited for july 21 (: ecxept stupid australia won't get it til like decembbberrrrrrrr  but stilll ahhh! congratss."
1957224360,sadness,Had a awesome time 2. Got2meet brandon rhyder! Unfortunatly i can't sleep n tomorrow.  back 2 the ole job. @pattymlt got my game face on!
1957224368,sadness,@Saresa And I feel your pain.
1957224476,surprise,"My Pandora is hitten hard, why can't real radio play great music like this"
1957224712,sadness,2orw!!!!! Nooooooo I want to go back to Newcastle!!!!
1957225139,relief,@kimberlymdg I had fun tonight! I'll leave you with this...Brandi Carlile will be in Dallas today.  We should just sneak into the show!
1957225471,sadness,"bout to watch notorious cause that's how i'm feelin now. wish i could eat something, but i can't.  surgery tomorrow. no food til saturday"
1957225620,surprise,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!
1957225624,worry,"meh, almost didn't sleep, ain't finished anything, I'm close to cancel the Dokomi"
1957226827,worry,"Hospitals unnerve me  ~  waiting for the Doc, flipping thru magazines  ~"
1957226828,neutral,"@Wolfie85 @christelmcr Ah  sameway Yet,@mikeyway has 2006 votes ((.We need more vote :'D"
1957227060,neutral,I want a Monte Cristo sandwich sooo... BAd!!!
1957227127,worry,"Awake, no migrane (yey) but tummy is hurting, evil IBS"
1957227155,neutral,Just finished watching &quot;Marley and Me&quot;
1957227285,relief,@DHughesy ME! I wanted to go.
1957227521,sadness,@Jessicaveronica you guys gonna tour with Short Stack again? I missed your last tour  Me friend went and said it was mad!
1957227657,surprise,@hudaaaa eeeeeeeeeeeeee i jealous sia i didnt get to seee
1957227794,neutral,@GeoffComma no fair
1957227877,worry,@rsuenaga im not at litle oven tonight
1957228023,surprise,arrrgh. i'm bored. so bored. there's nothing to do except slouch at the computer all day long.
1957228259,worry,wow i'm really reallly ill
1957228264,neutral,"Nina was on my lap, but just decided to jump off"
1957228324,neutral,"the swine flu is in robina, gold coast"
1957228449,sadness,I'm going to miss Miss Suhana
1957228512,empty,Unstable broadband and electricity taking toll on my mental stability.
1957228670,sadness,Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio
1957228684,worry,mary hates me again  i wana walmart it butno one wants to go
1957229464,worry,is feeling really sick
1957229627,surprise,"@mandy2610 and @esko yea, just confirmed that this game indeed is already patched...  LOL guess you'll have to help me tomorrow ;)"
1957230190,love,@MaritessDeLeon aww tessy wanna hug?
1957230282,neutral,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away
1957230433,worry,My face an my arms. Tragic. Seriously.
1957230479,boredom,Feeling nauseous and can't sleep.
1957230570,love,just got Up and going to get ready to go to meadowhall ;) can't believe my internet broke yesterday  GUTTED
1957230653,worry,@andyclemmensen you didnt send me the text
1957231014,hate,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
1957231223,worry,Damnit. I have run out of candy coated books.
1957231506,hate,Omg grr my parents left probably 15 minutes ago to belgium and typical i wake up a stupid o'clock
1957231837,neutral,Gotta go back out there.
1957231863,neutral,I don't remember what i text to twitter to get a list of commands  halp
1957232185,love,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough
1957232619,fun,is it unny today or not? taking too long to decide haha. i wna get a tan
1957233257,surprise,Gonna go watch Shorty Street &amp; then prison break marathon then bed maybe. Nobodies texting me!
1957233475,neutral,@gettothefalcon i miss that too
1957233540,worry,tummy hurts
1957233877,sadness,I should go get a life. Sam just texted me 'Phuture tonight?'  http://sgBEAT.com/pic/81/
1957233929,hate,Just watched The Goode Family premiere online... And I think this may be the last episode I watch. It's pretty amazingly mediocre  pass.
1957234958,neutral,I cant watch anythgin till tonight
1957235120,sadness,sad that will have to leave my beautiful apartment
1957235177,surprise,"gonna dream about my prince charming tonight, n see if everything goes back to normal. I really hope so   &lt;3"
1957236286,neutral,"@workhomexpert Nope, re-reading it all over again.     No offense meant"
1957236446,surprise,wow i have no friends on twitter
1957236672,sadness,@greco31 I've been trying not to think about that!
1957236960,neutral,Jay Leno has one more show left as the host of The Tonight Show
1957237366,worry,sitting in school  sucks to be me!
1957237503,hate,and this stupid wireless wont work downstairs
1957237598,hate,"Change my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~"
1957237641,neutral,@TLuke08  sometimes going and doing other stuff cures that
1957237879,worry,Ew I have creepy followers
1957238059,love,@Snuva Mmmmmm I love curry. Don't have an Oregan though.
1957238263,worry,Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work
1957238377,neutral,..i graduate today
1957238515,sadness,Waiting on the bus! I miss my car
1957238725,sadness,"says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5"
1957238908,neutral,@504chucky whats with u hating on becky soo much? ur bio says ur nice....guess not
1957239393,worry,@Muhammad_Adel they didn't reply yet.. wait till they confirm.. in case somebody might have translated it already..
1957239436,sadness,It is kind of lonely when nobody will answer their phone.
1957239570,sadness,Rest In Peace  ADaM 12 &amp; GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya
1957239652,worry,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!
1957239665,relief,@delta_goodrem should updatd her twitter
1957240070,worry,http://twitpic.com/664oz - this is what happens when i have no models
1957240397,worry,"can't find Skins on the stacks, @milosundae  90210/The Hills? wdyt?"
1957241061,empty,@wettingfeld  guess I have to get dressed and be pretty then
1957241204,empty,@makavellirayne nah the lights killed the mood now you got to get out my bed
1957241208,hate,Have to go to work  typical sunshine and deep sleep; stupid friday.
1957241391,neutral,@Salamandroid its not just you - its properly dragged this week
1957241621,worry,I still miss him... And i dont think he's coming back
1957241801,neutral,looks can be deceiving
1957242084,sadness,"is having the worst week, things really do happen in threes"
1957242104,empty,@meeksdigital haven't worked there for a long time but kinda miss it! I miss anna  seen her? i'll prob be in SLO most of the summer! you?
1957242310,worry,My tummy still hurts  another cubs game tom...goood night.
1957242838,sadness,@katrinalmoreno and im an idiot for missing their last show
1957242975,love,wth is happening with my neck. this is definitely not stiff neck :|
1957243017,love,Looking at old pictures... I love it &amp; miss the good ol days
1957243299,neutral,Week-end is over and now it's time to get back to work
1957243451,worry,@TreverKeith come back to Perth     I missed the show here!
1957243516,surprise,@Katarinea Oh wow  ouch...
1957243682,neutral,"Summer is about to end.  For some, it's just about to start. Hahah."
1957243718,worry,My baby was so drunk I brought her home for an hour to pass out then carried her to the car
1957244220,worry,@JonConnelly You can vote every 20 mins I'm on page 2   http://twurl.nl/hxux3o
1957244523,worry,I can't find my ipod
1957244537,neutral,"@toddh3284 T, im sooooo bored right now"
1957245122,surprise,@ruthchu wat the! you were in riverside??
1957245151,neutral,@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy
1957245396,neutral,madd bored
1957245567,worry,"@allysonalfonso yeahh, yeah its the hifi lol. grr dads being a pain, he said if i dont find anyone to go with i cant go :@"
1957245632,neutral,My wife can't get on the guest list for tomorrows show because it doesn't exist. LAME. I guess no wife at the show.
1957245904,fun,"I just watched 7 pounds, maaaannnnnnnnn!"
1957245960,sadness,@chuybe. you left me first .. and left your bed here for me to look at
1957246195,worry,finally off to bed almost everything is packed gotta be up in about 6 hours to get ready for a double shift of work
1957246312,worry,My throat hurts and I can't sleep.
1957246875,worry,i pulled a muscle in my neck this morning just feels like its getting more sore
1957247325,love,Just finished The Minish Cap. It's a great game! I'll miss Ezlo and Link.
1957247328,sadness,"Bike trail - 1, Miss J - 0, two front teeth - 1 1/2.. Hopefully! Vacations suck!"
1957247634,neutral,@jesssicababesss @IvanaE @RachelLock22 DECEMBER... thats like a year away...
1957247732,worry,@yahyan where did you go babe?
1957247855,sadness,Sadly I am bprohibiting myself from tweeting tonight. Sorry
1957248127,hate,@anant24121986 it is so unfair that all the good rock shows happen only in B'lore and Pune
1957248267,worry,its raining  now my hair will gett all gay
1957248556,worry,@JERI7YN aww you're going back to east coast again?i haven't even seeen you!
1957249003,relief,"missed all the awesome weather, because she was in a movie!"
1957249020,neutral,Ugh cant sleep on  this bus.  still have like 5 hours
1957249164,worry,Is feeling really bad about goofin' on @NinaParkerTMZ not knowing she really wasn't at the meeting! Dang I'm sorry! Me &amp; my big 'ol mouth
1957249452,sadness,"@kesoleil Oh man, Did Yogg today. Worse than last week."
1957249526,neutral,Alcohol does not promote weight loss.
1957249686,boredom,Friday tubes at work are slow..
1957250995,hate,almost everyone can suck my clit right about now. ive had it up to here with people fucking me over !
1957251210,worry,@nassrenj I miss u guys too  I prob won't b bk til august sumtime... But if I come bk anytime b4 then ill 4 sure let u kno!
1957251371,worry,Been up since 5am with my poorly sick baby girl
1957251533,neutral,is up too early
1957251669,fun,so much fun at the beach today!  and delicious dinner at @kimbononowowo's house!! i friggin love Mark and Josh!! I'm gonna miss them!!
1957251799,neutral,3am i still cant sleep
1957252101,relief,just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy
1957252272,worry,worried about Mr. Socks tonight.
1957252405,hate,says BAD TRIP! (angry)  http://plurk.com/p/wxshi
1957252543,worry,@JAYOJAY I'm straining to hear but it's very hard from all the way over here.
1957254388,sadness,@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune
1957254860,worry,"The birds are out,, oh man... That's NOT cool &amp;&amp; I didn't sleep yet for the night!!!"
1957255178,worry,Worried about the reply after sending THE SMS to 78277.
